,u,i,ts,label,idx
32798,365,1033,1187997600.0,1.0,32799
32799,365,1033,1187997600.0,1.0,32800
32800,365,1276,1187997631.0,1.0,32801
32801,365,1284,1187997832.0,1.0,32802
32802,365,1284,1187997832.0,1.0,32803
32803,365,1066,1187997935.0,1.0,32804
32804,289,937,1188000034.0,1.0,32805
32805,320,1464,1188035587.0,1.0,32806
32806,128,1470,1188042854.0,1.0,32807
32807,284,1120,1188057111.0,1.0,32808
32808,284,1243,1188057178.0,1.0,32809
32809,35,521,1188062670.0,1.0,32810
32810,253,1417,1188067320.0,1.0,32811
32811,366,678,1188087789.0,1.0,32812
32812,366,678,1188087789.0,1.0,32813
32813,366,591,1188087801.0,1.0,32814
32814,366,868,1188088992.0,1.0,32815
32815,366,860,1188089028.0,1.0,32816
32816,366,860,1188089028.0,1.0,32817
32817,366,1022,1188089050.0,1.0,32818
32818,366,1022,1188089050.0,1.0,32819
32819,366,1133,1188089084.0,1.0,32820
32820,366,1117,1188089102.0,1.0,32821
32821,366,1117,1188089102.0,1.0,32822
32822,366,524,1188089129.0,1.0,32823
32823,366,1367,1188089146.0,1.0,32824
32824,366,1367,1188089146.0,1.0,32825
32825,366,1186,1188089180.0,1.0,32826
32826,366,1155,1188089236.0,1.0,32827
32827,366,1155,1188089236.0,1.0,32828
32828,366,1155,1188089236.0,1.0,32829
32829,196,1464,1188090190.0,1.0,32830
32830,196,1033,1188090279.0,1.0,32831
32831,196,485,1188090369.0,1.0,32832
32832,196,1423,1188090395.0,1.0,32833
32833,196,1311,1188090644.0,1.0,32834
32834,196,1469,1188090974.0,1.0,32835
32835,367,484,1188100562.0,1.0,32836
32836,367,484,1188100563.0,1.0,32837
32837,367,484,1188100563.0,1.0,32838
32838,367,1335,1188100584.0,1.0,32839
32839,367,1335,1188100584.0,1.0,32840
32840,367,1025,1188100627.0,1.0,32841
32841,367,1025,1188100627.0,1.0,32842
32842,367,1025,1188100627.0,1.0,32843
32843,367,620,1188100715.0,1.0,32844
32844,367,620,1188100715.0,1.0,32845
32845,367,620,1188100715.0,1.0,32846
32846,367,620,1188100715.0,1.0,32847
32847,367,1368,1188100744.0,1.0,32848
32848,367,1368,1188100744.0,1.0,32849
32849,367,1368,1188100744.0,1.0,32850
32850,367,1161,1188100768.0,1.0,32851
32851,367,1161,1188100768.0,1.0,32852
32852,367,503,1188100921.0,1.0,32853
32853,367,503,1188100926.0,1.0,32854
32854,367,503,1188100931.0,1.0,32855
32855,367,503,1188100935.0,1.0,32856
32856,253,1013,1188130799.0,1.0,32857
32857,253,1013,1188130823.0,1.0,32858
32858,253,1013,1188130847.0,1.0,32859
32859,368,788,1188135000.0,1.0,32860
32860,368,788,1188135000.0,1.0,32861
32861,368,788,1188135000.0,1.0,32862
32862,368,788,1188135000.0,1.0,32863
32863,368,591,1188135014.0,1.0,32864
32864,368,591,1188135014.0,1.0,32865
32865,368,591,1188135015.0,1.0,32866
32866,368,591,1188135015.0,1.0,32867
32867,368,591,1188135015.0,1.0,32868
32868,368,500,1188135026.0,1.0,32869
32869,368,500,1188135026.0,1.0,32870
32870,368,1361,1188135040.0,1.0,32871
32871,368,1361,1188135040.0,1.0,32872
32872,368,805,1188135045.0,1.0,32873
32873,368,805,1188135045.0,1.0,32874
32874,368,805,1188135045.0,1.0,32875
32875,368,1026,1188135058.0,1.0,32876
32876,368,1026,1188135058.0,1.0,32877
32877,368,1026,1188135058.0,1.0,32878
32878,368,1026,1188135058.0,1.0,32879
32879,368,1026,1188135058.0,1.0,32880
32880,128,903,1188136779.0,1.0,32881
32881,369,860,1188138176.0,1.0,32882
32882,369,1208,1188138233.0,1.0,32883
32883,369,1207,1188138247.0,1.0,32884
32884,369,1022,1188138266.0,1.0,32885
32885,369,819,1188138274.0,1.0,32886
32886,369,610,1188138280.0,1.0,32887
32887,369,542,1188138295.0,1.0,32888
32888,369,1133,1188138310.0,1.0,32889
32889,369,1216,1188138322.0,1.0,32890
32890,369,1117,1188138328.0,1.0,32891
32891,369,524,1188138354.0,1.0,32892
32892,369,1367,1188138366.0,1.0,32893
32893,369,1186,1188138383.0,1.0,32894
32894,369,1155,1188138417.0,1.0,32895
32895,369,884,1188138430.0,1.0,32896
32896,369,764,1188138435.0,1.0,32897
32897,369,1310,1188138442.0,1.0,32898
32898,369,1118,1188138447.0,1.0,32899
32899,369,1105,1188138463.0,1.0,32900
32900,369,484,1188138472.0,1.0,32901
32901,369,1335,1188138478.0,1.0,32902
32902,369,1125,1188138489.0,1.0,32903
32903,369,1025,1188138511.0,1.0,32904
32904,340,1298,1188166154.0,1.0,32905
32905,340,790,1188166170.0,1.0,32906
32906,340,473,1188166237.0,1.0,32907
32907,340,1121,1188166363.0,1.0,32908
32908,370,564,1188166814.0,1.0,32909
32909,370,564,1188166814.0,1.0,32910
32910,370,1086,1188166823.0,1.0,32911
32911,370,1086,1188166823.0,1.0,32912
32912,370,1086,1188166823.0,1.0,32913
32913,370,868,1188166851.0,1.0,32914
32914,370,868,1188166851.0,1.0,32915
32915,370,868,1188166851.0,1.0,32916
32916,370,509,1188166908.0,1.0,32917
32917,370,509,1188166908.0,1.0,32918
32918,370,860,1188166933.0,1.0,32919
32919,370,860,1188166933.0,1.0,32920
32920,370,1208,1188166960.0,1.0,32921
32921,370,1208,1188166960.0,1.0,32922
32922,370,1208,1188166960.0,1.0,32923
32923,371,764,1188170162.0,1.0,32924
32924,371,987,1188170220.0,1.0,32925
32925,371,987,1188170220.0,1.0,32926
32926,371,536,1188170431.0,1.0,32927
32927,371,536,1188170431.0,1.0,32928
32928,372,564,1188170879.0,1.0,32929
32929,372,513,1188170905.0,1.0,32930
32930,372,860,1188170925.0,1.0,32931
32931,372,1208,1188170938.0,1.0,32932
32932,372,1022,1188170953.0,1.0,32933
32933,372,819,1188170961.0,1.0,32934
32934,372,542,1188170991.0,1.0,32935
32935,372,1216,1188171010.0,1.0,32936
32936,372,526,1188171019.0,1.0,32937
32937,372,1430,1188171043.0,1.0,32938
32938,372,884,1188171055.0,1.0,32939
32939,372,1110,1188171067.0,1.0,32940
32940,372,987,1188171092.0,1.0,32941
32941,372,620,1188171101.0,1.0,32942
32942,372,1214,1188171162.0,1.0,32943
32943,372,703,1188171196.0,1.0,32944
32944,372,1391,1188171206.0,1.0,32945
32945,372,1410,1188171226.0,1.0,32946
32946,372,1314,1188171266.0,1.0,32947
32947,372,1299,1188171286.0,1.0,32948
32948,372,1128,1188171352.0,1.0,32949
32949,371,1187,1188171871.0,1.0,32950
32950,371,1187,1188171871.0,1.0,32951
32951,371,1391,1188171931.0,1.0,32952
32952,371,1391,1188171931.0,1.0,32953
32953,371,1391,1188171931.0,1.0,32954
32954,373,586,1188178316.0,1.0,32955
32955,373,740,1188178318.0,1.0,32956
32956,373,1099,1188178319.0,1.0,32957
32957,373,709,1188178338.0,1.0,32958
32958,373,1285,1188178373.0,1.0,32959
32959,373,520,1188178395.0,1.0,32960
32960,373,1157,1188178408.0,1.0,32961
32961,373,1376,1188178419.0,1.0,32962
32962,373,1307,1188178428.0,1.0,32963
32963,373,791,1188178475.0,1.0,32964
32964,373,622,1188178489.0,1.0,32965
32965,373,788,1188178517.0,1.0,32966
32966,373,1026,1188178546.0,1.0,32967
32967,373,1361,1188178565.0,1.0,32968
32968,373,500,1188178582.0,1.0,32969
32969,373,513,1188178618.0,1.0,32970
32970,373,1086,1188178660.0,1.0,32971
32971,373,819,1188178697.0,1.0,32972
32972,374,542,1188180132.0,1.0,32973
32973,374,747,1188180151.0,1.0,32974
32974,374,1216,1188180164.0,1.0,32975
32975,374,524,1188180218.0,1.0,32976
32976,374,1186,1188180254.0,1.0,32977
32977,374,1186,1188180254.0,1.0,32978
32978,374,1186,1188180254.0,1.0,32979
32979,373,610,1188180350.0,1.0,32980
32980,374,1155,1188180355.0,1.0,32981
32981,374,1155,1188180355.0,1.0,32982
32982,374,1155,1188180355.0,1.0,32983
32983,373,1208,1188180391.0,1.0,32984
32984,374,1124,1188180451.0,1.0,32985
32985,374,1124,1188180451.0,1.0,32986
32986,374,1124,1188180451.0,1.0,32987
32987,374,1124,1188180451.0,1.0,32988
32988,374,1124,1188180451.0,1.0,32989
32989,374,987,1188180487.0,1.0,32990
32990,374,987,1188180487.0,1.0,32991
32991,374,987,1188180487.0,1.0,32992
32992,374,651,1188180502.0,1.0,32993
32993,374,651,1188180502.0,1.0,32994
32994,374,651,1188180502.0,1.0,32995
32995,374,651,1188180502.0,1.0,32996
32996,375,622,1188185470.0,1.0,32997
32997,375,622,1188185470.0,1.0,32998
32998,375,622,1188185470.0,1.0,32999
32999,375,591,1188185561.0,1.0,33000
33000,375,591,1188185561.0,1.0,33001
33001,375,591,1188185561.0,1.0,33002
33002,375,513,1188185651.0,1.0,33003
33003,375,513,1188185651.0,1.0,33004
33004,375,1208,1188185684.0,1.0,33005
33005,375,860,1188185713.0,1.0,33006
33006,375,860,1188185713.0,1.0,33007
33007,375,747,1188185783.0,1.0,33008
33008,375,747,1188185783.0,1.0,33009
33009,375,1216,1188185794.0,1.0,33010
33010,375,1216,1188185794.0,1.0,33011
33011,375,1186,1188185830.0,1.0,33012
33012,375,1186,1188185830.0,1.0,33013
33013,375,1186,1188185830.0,1.0,33014
33014,375,764,1188185871.0,1.0,33015
33015,375,764,1188185871.0,1.0,33016
33016,375,764,1188185871.0,1.0,33017
33017,375,764,1188185872.0,1.0,33018
33018,375,1105,1188185910.0,1.0,33019
33019,375,1105,1188185910.0,1.0,33020
33020,375,1105,1188185911.0,1.0,33021
33021,239,1459,1188217386.0,1.0,33022
33022,239,1459,1188217386.0,1.0,33023
33023,239,1469,1188217460.0,1.0,33024
33024,239,1469,1188217460.0,1.0,33025
33025,239,1470,1188217602.0,1.0,33026
33026,239,1470,1188217602.0,1.0,33027
33027,371,1284,1188226178.0,1.0,33028
33028,371,1284,1188226178.0,1.0,33029
33029,371,1284,1188226178.0,1.0,33030
33030,371,1292,1188226238.0,1.0,33031
33031,371,1292,1188226238.0,1.0,33032
33032,371,1292,1188226238.0,1.0,33033
33033,371,1453,1188226371.0,1.0,33034
33034,371,1453,1188226371.0,1.0,33035
33035,371,1453,1188226371.0,1.0,33036
33036,371,1485,1188226489.0,1.0,33037
33037,371,1485,1188226489.0,1.0,33038
33038,376,1105,1188233667.0,1.0,33039
33039,376,1105,1188233667.0,1.0,33040
33040,376,1105,1188233667.0,1.0,33041
33041,376,1105,1188233667.0,1.0,33042
33042,376,1124,1188233671.0,1.0,33043
33043,376,1124,1188233671.0,1.0,33044
33044,376,1124,1188233671.0,1.0,33045
33045,376,1124,1188233671.0,1.0,33046
33046,376,1124,1188233671.0,1.0,33047
33047,376,1155,1188233699.0,1.0,33048
33048,376,1083,1188233719.0,1.0,33049
33049,376,764,1188233741.0,1.0,33050
33050,376,764,1188233741.0,1.0,33051
33051,376,764,1188233741.0,1.0,33052
33052,376,1310,1188233765.0,1.0,33053
33053,376,1310,1188233765.0,1.0,33054
33054,376,987,1188233843.0,1.0,33055
33055,376,987,1188233843.0,1.0,33056
33056,376,987,1188233843.0,1.0,33057
33057,376,1324,1188233873.0,1.0,33058
33058,376,1324,1188233873.0,1.0,33059
33059,376,1088,1188233963.0,1.0,33060
33060,376,1088,1188233963.0,1.0,33061
33061,377,791,1188236195.0,1.0,33062
33062,377,791,1188236195.0,1.0,33063
33063,377,1157,1188236225.0,1.0,33064
33064,377,1157,1188236243.0,1.0,33065
33065,377,622,1188236295.0,1.0,33066
33066,377,622,1188236295.0,1.0,33067
33067,377,622,1188236295.0,1.0,33068
33068,377,622,1188236295.0,1.0,33069
33069,377,591,1188236371.0,1.0,33070
33070,377,591,1188236371.0,1.0,33071
33071,377,500,1188236408.0,1.0,33072
33072,377,500,1188236408.0,1.0,33073
33073,377,805,1188236481.0,1.0,33074
33074,377,1026,1188236513.0,1.0,33075
33075,377,1026,1188236514.0,1.0,33076
33076,377,1022,1188236803.0,1.0,33077
33077,377,1022,1188236803.0,1.0,33078
33078,377,819,1188236821.0,1.0,33079
33079,377,819,1188236821.0,1.0,33080
33080,377,1302,1188236863.0,1.0,33081
33081,377,1302,1188236863.0,1.0,33082
33082,377,1302,1188236863.0,1.0,33083
33083,377,1302,1188236863.0,1.0,33084
33084,377,542,1188236875.0,1.0,33085
33085,377,1117,1188236904.0,1.0,33086
33086,377,1117,1188236904.0,1.0,33087
33087,378,1285,1188256365.0,1.0,33088
33088,378,1049,1188256370.0,1.0,33089
33089,378,791,1188256374.0,1.0,33090
33090,378,622,1188256382.0,1.0,33091
33091,110,860,1188257508.0,1.0,33092
33092,110,1162,1188257557.0,1.0,33093
33093,110,1275,1188257595.0,1.0,33094
33094,110,489,1188257710.0,1.0,33095
33095,110,1160,1188258125.0,1.0,33096
33096,110,1160,1188258149.0,1.0,33097
33097,110,524,1188258219.0,1.0,33098
33098,110,488,1188258231.0,1.0,33099
33099,110,1338,1188258273.0,1.0,33100
33100,110,870,1188258280.0,1.0,33101
33101,110,881,1188258288.0,1.0,33102
33102,110,973,1188258354.0,1.0,33103
33103,110,567,1188258360.0,1.0,33104
33104,110,736,1188258420.0,1.0,33105
33105,379,591,1188265367.0,1.0,33106
33106,379,591,1188265367.0,1.0,33107
33107,379,591,1188265367.0,1.0,33108
33108,379,1208,1188265408.0,1.0,33109
33109,379,1208,1188265408.0,1.0,33110
33110,379,1208,1188265408.0,1.0,33111
33111,379,1208,1188265408.0,1.0,33112
33112,379,1208,1188265408.0,1.0,33113
33113,379,1022,1188265437.0,1.0,33114
33114,379,1022,1188265437.0,1.0,33115
33115,379,1022,1188265437.0,1.0,33116
33116,379,819,1188265447.0,1.0,33117
33117,379,819,1188265447.0,1.0,33118
33118,379,526,1188265463.0,1.0,33119
33119,379,526,1188265463.0,1.0,33120
33120,379,526,1188265463.0,1.0,33121
33121,379,524,1188265497.0,1.0,33122
33122,379,524,1188265497.0,1.0,33123
33123,379,524,1188265497.0,1.0,33124
33124,379,1051,1188265509.0,1.0,33125
33125,379,1051,1188265509.0,1.0,33126
33126,379,764,1188265544.0,1.0,33127
33127,379,764,1188265544.0,1.0,33128
33128,380,860,1188274128.0,1.0,33129
33129,380,1208,1188274128.0,1.0,33130
33130,380,1208,1188274128.0,1.0,33131
33131,380,1022,1188274147.0,1.0,33132
33132,380,819,1188274156.0,1.0,33133
33133,380,610,1188274162.0,1.0,33134
33134,380,542,1188274213.0,1.0,33135
33135,380,526,1188274214.0,1.0,33136
33136,380,1186,1188274292.0,1.0,33137
33137,380,1337,1188274295.0,1.0,33138
33138,380,524,1188274336.0,1.0,33139
33139,380,524,1188274336.0,1.0,33140
33140,380,524,1188274336.0,1.0,33141
33141,380,1118,1188274369.0,1.0,33142
33142,380,1105,1188274386.0,1.0,33143
33143,380,987,1188274405.0,1.0,33144
33144,380,987,1188274406.0,1.0,33145
33145,380,987,1188274406.0,1.0,33146
33146,380,651,1188274423.0,1.0,33147
33147,380,651,1188274423.0,1.0,33148
33148,380,1368,1188274458.0,1.0,33149
33149,380,1368,1188274459.0,1.0,33150
33150,380,1368,1188274459.0,1.0,33151
33151,380,618,1188274460.0,1.0,33152
33152,380,618,1188274461.0,1.0,33153
33153,380,618,1188274462.0,1.0,33154
33154,380,1098,1188274464.0,1.0,33155
33155,381,709,1188280052.0,1.0,33156
33156,381,709,1188280052.0,1.0,33157
33157,381,709,1188280052.0,1.0,33158
33158,381,709,1188280052.0,1.0,33159
33159,381,709,1188280052.0,1.0,33160
33160,381,586,1188280059.0,1.0,33161
33161,381,723,1188280075.0,1.0,33162
33162,381,723,1188280075.0,1.0,33163
33163,381,723,1188280075.0,1.0,33164
33164,381,723,1188280075.0,1.0,33165
33165,381,740,1188280077.0,1.0,33166
33166,381,740,1188280077.0,1.0,33167
33167,381,740,1188280077.0,1.0,33168
33168,381,507,1188280078.0,1.0,33169
33169,381,507,1188280078.0,1.0,33170
33170,381,507,1188280078.0,1.0,33171
33171,381,1099,1188280090.0,1.0,33172
33172,381,1099,1188280090.0,1.0,33173
33173,381,1099,1188280090.0,1.0,33174
33174,381,1099,1188280090.0,1.0,33175
33175,381,1114,1188280098.0,1.0,33176
33176,381,1114,1188280098.0,1.0,33177
33177,381,1114,1188280098.0,1.0,33178
33178,128,1180,1188306068.0,1.0,33179
33179,382,1193,1188311392.0,1.0,33180
33180,382,1285,1188311417.0,1.0,33181
33181,382,1285,1188311417.0,1.0,33182
33182,382,1049,1188311428.0,1.0,33183
33183,382,500,1188311456.0,1.0,33184
33184,382,500,1188311456.0,1.0,33185
33185,382,1361,1188311497.0,1.0,33186
33186,382,1361,1188311497.0,1.0,33187
33187,382,509,1188311547.0,1.0,33188
33188,382,509,1188311547.0,1.0,33189
33189,382,513,1188311560.0,1.0,33190
33190,382,513,1188311560.0,1.0,33191
33191,382,1208,1188311585.0,1.0,33192
33192,382,1208,1188311602.0,1.0,33193
33193,382,1022,1188311625.0,1.0,33194
33194,382,819,1188311633.0,1.0,33195
33195,382,787,1188311656.0,1.0,33196
33196,382,787,1188311656.0,1.0,33197
33197,382,542,1188311686.0,1.0,33198
33198,382,1341,1188311696.0,1.0,33199
33199,382,1216,1188311721.0,1.0,33200
33200,382,1216,1188311721.0,1.0,33201
33201,382,1117,1188311742.0,1.0,33202
33202,382,1117,1188311742.0,1.0,33203
33203,382,695,1188311763.0,1.0,33204
33204,382,695,1188311763.0,1.0,33205
33205,382,741,1188312336.0,1.0,33206
33206,382,604,1188312380.0,1.0,33207
33207,382,1296,1188312422.0,1.0,33208
33208,382,485,1188312903.0,1.0,33209
33209,382,1436,1188313324.0,1.0,33210
33210,383,1124,1188320615.0,1.0,33211
33211,383,1124,1188320615.0,1.0,33212
33212,383,1124,1188320615.0,1.0,33213
33213,383,1124,1188320615.0,1.0,33214
33214,383,1105,1188320680.0,1.0,33215
33215,383,1105,1188320680.0,1.0,33216
33216,383,1105,1188320680.0,1.0,33217
33217,383,1335,1188320699.0,1.0,33218
33218,383,1335,1188320699.0,1.0,33219
33219,383,1335,1188320699.0,1.0,33220
33220,383,1335,1188320700.0,1.0,33221
33221,383,1355,1188320722.0,1.0,33222
33222,383,1355,1188320722.0,1.0,33223
33223,383,1355,1188320722.0,1.0,33224
33224,383,1431,1188320755.0,1.0,33225
33225,383,1431,1188320755.0,1.0,33226
33226,383,1431,1188320755.0,1.0,33227
33227,383,1431,1188320755.0,1.0,33228
33228,383,1431,1188320755.0,1.0,33229
33229,383,618,1188320787.0,1.0,33230
33230,383,618,1188320787.0,1.0,33231
33231,383,618,1188320787.0,1.0,33232
33232,383,618,1188320787.0,1.0,33233
33233,378,948,1188330346.0,1.0,33234
33234,378,1353,1188330466.0,1.0,33235
33235,378,1487,1188330541.0,1.0,33236
33236,378,658,1188330757.0,1.0,33237
33237,378,1353,1188330957.0,1.0,33238
33238,378,1353,1188330962.0,1.0,33239
33239,378,948,1188330973.0,1.0,33240
33240,378,948,1188330998.0,1.0,33241
33241,378,658,1188331010.0,1.0,33242
33242,378,658,1188331015.0,1.0,33243
33243,378,1487,1188331096.0,1.0,33244
33244,378,1487,1188331096.0,1.0,33245
33245,378,729,1188331115.0,1.0,33246
33246,378,729,1188331119.0,1.0,33247
33247,378,729,1188331130.0,1.0,33248
33248,378,923,1188331140.0,1.0,33249
33249,378,923,1188331150.0,1.0,33250
33250,378,923,1188332229.0,1.0,33251
33251,378,840,1188332238.0,1.0,33252
33252,378,840,1188332258.0,1.0,33253
33253,378,840,1188332508.0,1.0,33254
33254,378,1438,1188332519.0,1.0,33255
33255,378,1438,1188332524.0,1.0,33256
33256,378,1438,1188332555.0,1.0,33257
33257,378,921,1188332605.0,1.0,33258
33258,378,921,1188332609.0,1.0,33259
33259,378,921,1188332616.0,1.0,33260
33260,378,920,1188332695.0,1.0,33261
33261,378,920,1188332700.0,1.0,33262
33262,378,920,1188332731.0,1.0,33263
33263,378,498,1188332774.0,1.0,33264
33264,378,498,1188332780.0,1.0,33265
33265,378,498,1188332788.0,1.0,33266
33266,378,742,1188332838.0,1.0,33267
33267,378,742,1188332843.0,1.0,33268
33268,378,742,1188332847.0,1.0,33269
33269,378,496,1188332915.0,1.0,33270
33270,378,496,1188332919.0,1.0,33271
33271,378,496,1188332924.0,1.0,33272
33272,378,550,1188333000.0,1.0,33273
33273,378,550,1188333005.0,1.0,33274
33274,378,550,1188333013.0,1.0,33275
33275,378,750,1188333084.0,1.0,33276
33276,378,750,1188333089.0,1.0,33277
33277,378,750,1188333129.0,1.0,33278
33278,337,702,1188341307.0,1.0,33279
33279,59,1485,1188363748.0,1.0,33280
33280,59,1485,1188363748.0,1.0,33281
33281,384,860,1188373425.0,1.0,33282
33282,384,1208,1188373441.0,1.0,33283
33283,384,1022,1188373462.0,1.0,33284
33284,384,819,1188373475.0,1.0,33285
33285,384,787,1188373482.0,1.0,33286
33286,384,1302,1188373491.0,1.0,33287
33287,384,542,1188373494.0,1.0,33288
33288,384,526,1188373497.0,1.0,33289
33289,384,1341,1188373501.0,1.0,33290
33290,384,747,1188373504.0,1.0,33291
33291,384,1133,1188373506.0,1.0,33292
33292,384,1216,1188373511.0,1.0,33293
33293,384,1117,1188373515.0,1.0,33294
33294,384,695,1188373522.0,1.0,33295
33295,384,890,1188373537.0,1.0,33296
33296,384,524,1188373540.0,1.0,33297
33297,384,1367,1188373543.0,1.0,33298
33298,384,1051,1188373551.0,1.0,33299
33299,384,1186,1188373559.0,1.0,33300
33300,384,1337,1188373563.0,1.0,33301
33301,384,820,1188373570.0,1.0,33302
33302,284,1069,1188388472.0,1.0,33303
33303,284,808,1188388513.0,1.0,33304
33304,284,676,1188388548.0,1.0,33305
33305,385,1310,1188392976.0,1.0,33306
33306,385,484,1188393025.0,1.0,33307
33307,385,484,1188393025.0,1.0,33308
33308,385,484,1188393025.0,1.0,33309
33309,385,618,1188393092.0,1.0,33310
33310,385,618,1188393092.0,1.0,33311
33311,385,618,1188393092.0,1.0,33312
33312,385,1240,1188393158.0,1.0,33313
33313,385,1269,1188393183.0,1.0,33314
33314,385,1391,1188393217.0,1.0,33315
33315,385,1391,1188393217.0,1.0,33316
33316,385,1391,1188393217.0,1.0,33317
33317,385,1148,1188393237.0,1.0,33318
33318,385,1148,1188393237.0,1.0,33319
33319,385,1019,1188393253.0,1.0,33320
33320,183,953,1188402644.0,1.0,33321
33321,239,788,1188403230.0,1.0,33322
33322,239,788,1188403230.0,1.0,33323
33323,239,1449,1188403259.0,1.0,33324
33324,239,1449,1188403259.0,1.0,33325
33325,386,524,1188404870.0,1.0,33326
33326,386,1186,1188405028.0,1.0,33327
33327,386,1186,1188405028.0,1.0,33328
33328,386,1186,1188405028.0,1.0,33329
33329,386,1186,1188405028.0,1.0,33330
33330,386,1186,1188405028.0,1.0,33331
33331,386,1051,1188405031.0,1.0,33332
33332,386,1051,1188405031.0,1.0,33333
33333,386,1337,1188405080.0,1.0,33334
33334,386,1337,1188405080.0,1.0,33335
33335,386,1337,1188405080.0,1.0,33336
33336,386,1337,1188405080.0,1.0,33337
33337,91,1487,1188405266.0,1.0,33338
33338,91,1487,1188405266.0,1.0,33339
33339,91,1487,1188405266.0,1.0,33340
33340,91,1487,1188405266.0,1.0,33341
33341,91,1487,1188405266.0,1.0,33342
33342,91,1487,1188405290.0,1.0,33343
33343,91,1487,1188405290.0,1.0,33344
33344,91,1487,1188405346.0,1.0,33345
33345,91,1429,1188405887.0,1.0,33346
33346,91,1429,1188405887.0,1.0,33347
33347,386,1217,1188406829.0,1.0,33348
33348,386,1217,1188406839.0,1.0,33349
33349,386,1217,1188406845.0,1.0,33350
33350,386,1217,1188406854.0,1.0,33351
33351,386,1217,1188406886.0,1.0,33352
33352,386,1217,1188406894.0,1.0,33353
33353,386,1217,1188406914.0,1.0,33354
33354,386,1217,1188406927.0,1.0,33355
33355,386,1217,1188406940.0,1.0,33356
33356,386,1217,1188406951.0,1.0,33357
33357,386,1217,1188406986.0,1.0,33358
33358,386,1217,1188407015.0,1.0,33359
33359,91,1072,1188410373.0,1.0,33360
33360,91,1072,1188410373.0,1.0,33361
33361,386,1488,1188411304.0,1.0,33362
33362,386,1488,1188411304.0,1.0,33363
33363,386,1488,1188411304.0,1.0,33364
33364,386,1488,1188411304.0,1.0,33365
33365,386,1488,1188411304.0,1.0,33366
33366,284,1176,1188460326.0,1.0,33367
33367,284,1135,1188460388.0,1.0,33368
33368,183,475,1188496804.0,1.0,33369
33369,229,1214,1188535001.0,1.0,33370
33370,194,1450,1188537401.0,1.0,33371
33371,194,1450,1188537411.0,1.0,33372
33372,194,1450,1188537416.0,1.0,33373
33373,194,1450,1188537431.0,1.0,33374
33374,194,1450,1188537459.0,1.0,33375
33375,194,1450,1188537464.0,1.0,33376
33376,284,1350,1188547557.0,1.0,33377
33377,284,1388,1188547601.0,1.0,33378
33378,387,500,1188560359.0,1.0,33379
33379,387,922,1188560391.0,1.0,33380
33380,387,1361,1188560402.0,1.0,33381
33381,387,564,1188560419.0,1.0,33382
33382,387,513,1188560462.0,1.0,33383
33383,387,860,1188560481.0,1.0,33384
33384,387,542,1188560549.0,1.0,33385
33385,387,526,1188560567.0,1.0,33386
33386,387,890,1188560595.0,1.0,33387
33387,387,890,1188560595.0,1.0,33388
33388,387,1051,1188560628.0,1.0,33389
33389,387,1186,1188560639.0,1.0,33390
33390,387,1186,1188560639.0,1.0,33391
33391,387,764,1188560705.0,1.0,33392
33392,387,764,1188560705.0,1.0,33393
33393,387,764,1188560705.0,1.0,33394
33394,387,1310,1188560771.0,1.0,33395
33395,387,1310,1188560771.0,1.0,33396
33396,387,1105,1188560822.0,1.0,33397
33397,387,1255,1188560861.0,1.0,33398
33398,387,584,1188560877.0,1.0,33399
33399,387,584,1188560877.0,1.0,33400
33400,387,620,1188560906.0,1.0,33401
33401,387,1431,1188560937.0,1.0,33402
33402,387,1431,1188560937.0,1.0,33403
33403,387,577,1188561015.0,1.0,33404
33404,387,577,1188561015.0,1.0,33405
33405,387,1214,1188561095.0,1.0,33406
33406,387,843,1188561106.0,1.0,33407
33407,387,1240,1188561147.0,1.0,33408
33408,387,1391,1188561170.0,1.0,33409
33409,387,1019,1188561207.0,1.0,33410
33410,387,1399,1188561228.0,1.0,33411
33411,387,1399,1188561229.0,1.0,33412
33412,387,1101,1188561255.0,1.0,33413
33413,387,1101,1188561255.0,1.0,33414
33414,387,1162,1188561283.0,1.0,33415
33415,91,931,1188565226.0,1.0,33416
33416,91,931,1188565226.0,1.0,33417
33417,91,931,1188565226.0,1.0,33418
33418,91,1070,1188565283.0,1.0,33419
33419,91,1211,1188565493.0,1.0,33420
33420,91,1211,1188565515.0,1.0,33421
33421,91,1070,1188565603.0,1.0,33422
33422,91,1070,1188565650.0,1.0,33423
33423,91,1070,1188565664.0,1.0,33424
33424,91,1211,1188565694.0,1.0,33425
33425,245,715,1188565844.0,1.0,33426
33426,91,1157,1188566645.0,1.0,33427
33427,91,1070,1188571835.0,1.0,33428
33428,388,520,1188573256.0,1.0,33429
33429,388,753,1188573263.0,1.0,33430
33430,388,1376,1188573302.0,1.0,33431
33431,388,1307,1188573328.0,1.0,33432
33432,388,518,1188573349.0,1.0,33433
33433,388,922,1188573376.0,1.0,33434
33434,388,1361,1188573401.0,1.0,33435
33435,388,1230,1188573421.0,1.0,33436
33436,388,513,1188573452.0,1.0,33437
33437,388,509,1188573457.0,1.0,33438
33438,388,860,1188573468.0,1.0,33439
33439,388,1208,1188573476.0,1.0,33440
33440,388,1022,1188573490.0,1.0,33441
33441,388,819,1188573498.0,1.0,33442
33442,388,787,1188573513.0,1.0,33443
33443,388,1341,1188573526.0,1.0,33444
33444,91,1439,1188580560.0,1.0,33445
33445,91,610,1188581357.0,1.0,33446
33446,91,1039,1188581929.0,1.0,33447
