src,dest,ts,weight
1254,1234,1086689179,1
9,1196,1086689292,1
1624,725,1086689583,1
9,901,1086689787,1
9,617,1086689803,1
144,1500,1086689828,1
738,191,1086690010,1
725,1624,1086690215,1
50,758,1086690266,1
518,1488,1086690489,1
1280,1038,1086690806,1
329,615,1086691047,1
329,1537,1086691068,1
1319,438,1086692392,1
95,592,1086692441,1
95,1580,1086692507,1
1403,1485,1086693289,1
474,615,1086693925,1
1403,1313,1086693950,1
1624,725,1086694502,1
768,1304,1086694930,1
605,1601,1086695548,1
1365,643,1086695738,1
1289,700,1086695858,1
389,494,1086696012,1
389,494,1086696020,1
1637,9,1086696033,1
1489,482,1086696193,1
1387,12,1086696498,1
1387,9,1086696639,1
1387,12,1086696699,1
1387,847,1086696743,1
1387,67,1086696770,1
617,9,1086697329,1
536,933,1086697944,1
191,738,1086698504,1
431,727,1086698560,1
1281,1033,1086698634,1
1642,32,1086698688,1
1653,1603,1086699151,1
1642,9,1086699277,1
1619,1629,1086699320,1
1255,1653,1086699396,1
249,1236,1086699571,1
282,193,1086699631,1
741,1255,1086699985,1
1255,741,1086700195,1
741,1255,1086701545,1
9,1642,1086701625,1
9,617,1086701648,1
9,1637,1086701688,1
9,1387,1086701714,1
9,282,1086701731,1
402,681,1086702025,1
1158,27,1086702244,1
220,234,1086702302,1
220,234,1086702314,1
1158,1072,1086702341,1
1332,291,1086702597,1
1332,291,1086702632,1
1332,291,1086702640,1
878,1489,1086702691,1
1488,518,1086702827,1
615,1042,1086703097,1
615,474,1086703209,1
1136,1052,1086703302,1
1624,281,1086703473,1
27,1158,1086703887,1
1578,342,1086703920,1
1578,847,1086703986,1
700,1289,1086704077,1
1118,95,1086704296,1
644,145,1086704310,1
1317,50,1086704321,1
1038,1280,1086704571,1
1616,1252,1086704741,1
495,831,1086704774,1
495,950,1086704913,1
1616,812,1086704921,1
1442,883,1086704984,1
1616,1173,1086705000,1
495,741,1086705115,1
1616,346,1086705155,1
495,933,1086705213,1
495,1113,1086705273,1
1616,1522,1086705352,1
1304,768,1086706010,1
128,1113,1086706257,1
1580,95,1086706457,1
1255,741,1086706870,1
482,1489,1086706929,1
1072,1158,1086706987,1
234,220,1086707246,1
50,1317,1086707443,1
970,1641,1086707508,1
12,1387,1086707854,1
12,1387,1086707973,1
1329,983,1086707983,1
1642,9,1086708047,1
620,27,1086708132,1
1642,1171,1086708169,1
32,1642,1086708369,1
812,1616,1086708375,1
1647,1539,1086708390,1
812,708,1086708414,1
1158,27,1086708527,1
12,997,1086708551,1
1413,800,1086708559,1
1647,1189,1086708604,1
1158,1072,1086708612,1
1647,9,1086708663,1
1158,27,1086708684,1
12,997,1086708755,1
357,1644,1086708872,1
357,143,1086708917,1
357,592,1086709015,1
1252,1616,1086709045,1
871,843,1086709212,1
370,1617,1086709492,1
9,1647,1086709734,1
9,1642,1086709754,1
1158,1217,1086709805,1
1217,1158,1086710164,1
1487,749,1086710353,1
1487,161,1086710415,1
1487,1598,1086710519,1
1575,735,1086710525,1
518,1488,1086710652,1
569,1313,1086711098,1
712,95,1086711320,1
1520,449,1086711377,1
1520,912,1086711486,1
1173,1616,1086712124,1
823,1576,1086712264,1
823,615,1086712278,1
1130,34,1086712344,1
1130,1272,1086712355,1
1130,193,1086712382,1
1510,3,1086712897,1
615,823,1086713118,1
27,1158,1086713561,1
1423,1158,1086713651,1
1130,1526,1086713920,1
1130,1526,1086713948,1
1130,1526,1086713965,1
617,9,1086714153,1
1312,456,1086715240,1
1189,1647,1086715497,1
1619,175,1086715514,1
615,1130,1086715732,1
1616,1252,1086715817,1
9,617,1086716075,1
1313,9,1086716188,1
1647,1189,1086716243,1
1313,569,1086716327,1
1647,9,1086716333,1
1647,878,1086716370,1
1647,1654,1086716426,1
1647,1005,1086716493,1
1619,1641,1086716543,1
437,1113,1086716609,1
1619,1641,1086716633,1
758,1619,1086716655,1
1543,592,1086716664,1
3,44,1086716806,1
3,36,1086716818,1
1313,1403,1086716876,1
540,1542,1086717237,1
757,687,1086717408,1
859,1522,1086717530,1
234,1255,1086717737,1
1042,615,1086718023,1
234,815,1086718078,1
615,1042,1086718540,1
193,1646,1086719069,1
843,871,1086719269,1
1033,1281,1086719299,1
1653,1255,1086719675,1
1488,518,1086720621,1
281,1624,1086720856,1
1344,1598,1086721487,1
128,1378,1086721617,1
1545,259,1086722136,1
1545,259,1086722139,1
1316,1039,1086722163,1
1434,174,1086722321,1
361,1436,1086722366,1
753,1539,1086722685,1
415,1624,1086722703,1
1644,520,1086722734,1
520,1644,1086722755,1
950,495,1086722776,1
1648,281,1086722803,1
1316,72,1086722852,1
361,864,1086722859,1
1644,812,1086723009,1
1213,495,1086723019,1
1,44,1086723252,1
281,1648,1086723254,1
1317,919,1086723334,1
1624,281,1086723342,1
1624,415,1086723366,1
973,254,1086723371,1
308,1641,1086723377,1
281,1624,1086723382,1
1601,220,1086723455,1
249,299,1086723934,1
1642,32,1086723946,1
1601,1616,1086723988,1
1234,1254,1086724042,1
919,1317,1086724347,1
9,1647,1086724359,1
1255,234,1086724412,1
1255,1653,1086724425,1
1601,605,1086724488,1
1021,1539,1086724502,1
1042,615,1086724592,1
174,1434,1086724670,1
741,495,1086724811,1
615,1042,1086725007,1
1624,281,1086725098,1
878,1647,1086725114,1
688,326,1086725630,1
1655,1641,1086726183,1
1655,741,1086726273,1
1655,1598,1086726577,1
741,1655,1086727120,1
254,973,1086727233,1
617,9,1086727276,1
1641,1619,1086727350,1
249,1655,1086727368,1
1641,308,1086727388,1
617,254,1086727421,1
1158,27,1086727422,1
1158,1423,1086727491,1
1629,1619,1086727577,1
1158,1072,1086727581,1
1629,249,1086727593,1
1072,1158,1086727625,1
1641,1655,1086727658,1
249,1629,1086727716,1
1603,1653,1086727722,1
1655,249,1086727754,1
1655,741,1086727789,1
249,1655,1086727799,1
1647,878,1086727871,1
1647,9,1086727898,1
1655,249,1086727926,1
249,1655,1086728017,1
1638,1410,1086728134,1
281,332,1086728135,1
1343,281,1086728178,1
249,734,1086728197,1
9,1647,1086728229,1
9,617,1086728250,1
617,9,1086728380,1
9,617,1086728516,1
281,1343,1086728519,1
281,1624,1086728536,1
1553,843,1086728806,1
423,866,1086729212,1
809,1406,1086729325,1
1190,1285,1086729554,1
708,812,1086729625,1
12,1387,1086729668,1
1406,809,1086729713,1
27,620,1086729719,1
1312,1656,1086729737,1
297,557,1086729770,1
27,1158,1086729859,1
878,1647,1086730054,1
725,1624,1086730153,1
878,1255,1086730169,1
220,234,1086730316,1
518,1488,1086730340,1
220,1601,1086730345,1
1648,281,1086730401,1
933,495,1086730485,1
933,536,1086730523,1
1588,713,1086730523,1
234,220,1086731310,1
1081,32,1086731567,1
1556,1545,1086731588,1
878,1426,1086731663,1
1648,802,1086731669,1
357,774,1086731749,1
1648,90,1086731789,1
357,1565,1086731806,1
281,1648,1086731853,1
357,1426,1086731855,1
357,1362,1086731900,1
357,1362,1086731939,1
1648,281,1086731951,1
1648,9,1086732005,1
220,234,1086732065,1
1648,1619,1086732074,1
67,1657,1086732109,1
281,1648,1086732222,1
819,1642,1086732237,1
357,1103,1086732266,1
1624,281,1086732306,1
357,1624,1086732313,1
741,1655,1086732331,1
1658,277,1086732379,1
67,1644,1086732389,1
1624,357,1086732398,1
1648,281,1086732405,1
281,1624,1086732421,1
357,1624,1086732445,1
1624,281,1086732478,1
1624,357,1086732508,1
281,1648,1086732549,1
357,1624,1086732553,1
281,1624,1086732572,1
741,1255,1086732578,1
281,317,1086732607,1
1624,357,1086732635,1
546,774,1086732638,1
536,933,1086732676,1
67,1637,1086732704,1
883,1442,1086732863,1
843,1553,1086733009,1
674,1624,1086733127,1
3,1,1086733233,1
1362,357,1086733244,1
1500,144,1086733252,1
1642,819,1086733272,1
1648,865,1086733460,1
1648,865,1086733466,1
1658,986,1086733531,1
1648,963,1086733774,1
1648,1627,1086734091,1
1648,1627,1086734112,1
1648,1627,1086734117,1
1542,540,1086734165,1
912,1520,1086734169,1
1657,67,1086734227,1
1648,1177,1086734269,1
1648,1177,1086734275,1
1648,1177,1086734279,1
12,527,1086734423,1
1657,1021,1086734457,1
1657,1021,1086734463,1
12,1255,1086734494,1
1472,815,1086734503,1
12,1406,1086734565,1
12,1440,1086734605,1
12,1520,1086734642,1
1657,1641,1086734663,1
19,1130,1086734851,1
1406,12,1086734851,1
1657,713,1086734871,1
1520,912,1086734994,1
145,644,1086735143,1
145,933,1086735169,1
1520,12,1086735188,1
1641,1657,1086735250,1
1520,598,1086735291,1
711,547,1086735309,1
1657,1641,1086735398,1
1520,1659,1086735465,1
1641,1657,1086735475,1
392,1660,1086735480,1
1648,1551,1086735498,1
1648,1551,1086735505,1
1657,1641,1086735530,1
1042,1641,1086735531,1
1551,1648,1086735532,1
1255,878,1086735559,1
1657,1641,1086735562,1
1641,1657,1086735581,1
1042,1255,1086735655,1
1255,741,1086735662,1
1255,12,1086735674,1
1255,1042,1086735689,1
1648,1551,1086735746,1
1189,482,1086735766,1
1522,859,1086735773,1
482,1189,1086735786,1
1189,482,1086735806,1
1042,1255,1086735822,1
1042,1641,1086735899,1
1522,569,1086735916,1
878,1255,1086735977,1
878,1189,1086736021,1
536,1551,1086736050,1
569,1522,1086736064,1
1522,569,1086736119,1
1255,1042,1086736142,1
1255,878,1086736157,1
1252,1616,1086736181,1
1522,1255,1086736241,1
1255,1522,1086736265,1
1189,878,1086736302,1
1042,1255,1086736331,1
1522,1255,1086736345,1
569,1522,1086736361,1
1042,615,1086736375,1
1255,1042,1086736378,1
1255,1522,1086736400,1
1042,1255,1086736451,1
1255,1042,1086736493,1
1522,1255,1086736501,1
1440,12,1086736510,1
1255,1522,1086736539,1
1522,569,1086736573,1
300,1657,1086736605,1
1042,1255,1086736667,1
1522,1255,1086736667,1
1648,1283,1086736707,1
878,1255,1086736725,1
1255,1522,1086736735,1
1255,1042,1086736768,1
1255,878,1086736783,1
144,1500,1086736807,1
620,27,1086736811,1
1656,1312,1086736909,1
569,1522,1086736922,1
1648,174,1086736922,1
1406,1603,1086737040,1
1603,1406,1086737145,1
1158,27,1086737149,1
1406,843,1086737233,1
174,1648,1086737249,1
1406,1603,1086737272,1
1522,569,1086737285,1
569,1522,1086737311,1
1648,644,1086737356,1
1158,379,1086737387,1
1522,569,1086737403,1
1648,174,1086737459,1
1648,174,1086737480,1
1042,712,1086737503,1
843,1406,1086737615,1
569,1522,1086737649,1
1616,1252,1086737683,1
1406,843,1086737773,1
174,1648,1086737779,1
174,1648,1086737817,1
1648,174,1086737873,1
843,1406,1086737879,1
1648,174,1086737905,1
1406,843,1086737939,1
547,711,1086737944,1
1522,569,1086737966,1
1648,644,1086738009,1
174,1648,1086738015,1
174,1648,1086738037,1
1642,679,1086738056,1
547,711,1086738059,1
204,1539,1086738067,1
1648,174,1086738075,1
174,1648,1086738101,1
1648,1042,1086738158,1
1042,1244,1086738172,1
1648,174,1086738180,1
679,1642,1086738181,1
298,1353,1086738195,1
174,1648,1086738203,1
1642,679,1086738248,1
1648,174,1086738255,1
1042,1648,1086738258,1
1353,298,1086738261,1
711,547,1086738270,1
569,1522,1086738330,1
1603,1406,1086738333,1
547,711,1086738349,1
174,1648,1086738379,1
1648,1042,1086738449,1
711,547,1086738485,1
1406,1603,1086738493,1
1648,174,1086738531,1
547,711,1086738538,1
711,547,1086738557,1
174,1648,1086738590,1
547,711,1086738595,1
1648,174,1086738636,1
174,1648,1086738659,1
1648,174,1086738716,1
711,547,1086738725,1
1052,1136,1086738776,1
547,711,1086738813,1
679,1642,1086738829,1
878,713,1086738869,1
298,353,1086738947,1
1642,679,1086738984,1
810,1365,1086739029,1
1642,679,1086739065,1
1406,1185,1086739102,1
1185,1406,1086739128,1
1406,1185,1086739289,1
1648,1052,1086739470,1
1185,1406,1086739821,1
1406,1185,1086739934,1
1642,1297,1086740091,1
1642,1297,1086740103,1
1113,495,1086740317,1
1406,1642,1086740392,1
372,569,1086740467,1
1113,437,1086740680,1
569,372,1086740709,1
548,1059,1086740778,1
372,569,1086740884,1
548,128,1086740891,1
1642,1406,1086740897,1
283,1343,1086740942,1
1406,1642,1086741000,1
1642,1406,1086741105,1
1406,1642,1086741173,1
569,372,1086741232,1
372,569,1086741258,1
1642,1406,1086741391,1
1352,1580,1086741429,1
1406,1642,1086741451,1
1406,1642,1086741477,1
1642,1406,1086741625,1
1406,1642,1086741714,1
1642,1406,1086741958,1
1518,1624,1086741992,1
1406,1642,1086742005,1
1642,1406,1086742047,1
1406,1642,1086742068,1
1642,1406,1086742154,1
1406,1642,1086742259,1
1642,1406,1086742401,1
1406,1642,1086742467,1
1406,1603,1086742508,1
1603,1406,1086742571,1
1642,1406,1086742574,1
1603,1406,1086742778,1
1406,1603,1086742823,1
1406,1642,1086742834,1
1406,1603,1086742857,1
1603,1406,1086743072,1
1406,1603,1086743275,1
1603,1406,1086743406,1
1406,1603,1086743624,1
1314,1346,1086743700,1
1215,1472,1086743826,1
1636,984,1086744186,1
438,1319,1086744637,1
933,536,1086745519,1
1196,9,1086745657,1
252,766,1086746260,1
1281,1033,1086746861,1
1313,9,1086758793,1
1313,9,1086758890,1
1313,507,1086759453,1
1387,12,1086760957,1
361,638,1086761561,1
361,1641,1086761775,1
621,686,1086762159,1
1136,1052,1086763032,1
617,9,1086763595,1
557,297,1086763774,1
615,1042,1086764479,1
944,815,1086764843,1
1661,713,1086765260,1
1346,1314,1086765527,1
1661,1026,1086766035,1
27,1158,1086767473,1
27,620,1086767967,1
1185,1406,1086768564,1
1434,174,1086768579,1
734,249,1086768603,1
617,777,1086768638,1
1434,1312,1086768759,1
1359,1343,1086768807,1
1312,1656,1086768904,1
1312,1434,1086768927,1
1312,1434,1086769075,1
1434,1312,1086769110,1
1312,1434,1086769143,1
1312,1434,1086769155,1
1434,1312,1086769179,1
1434,1312,1086769189,1
1312,1434,1086769212,1
1312,1434,1086769227,1
1387,1312,1086769271,1
1434,1312,1086769273,1
1312,1387,1086769292,1
1312,1434,1086769300,1
1434,1312,1086769341,1
1185,1142,1086769363,1
1387,1312,1086769368,1
1387,1312,1086769432,1
1312,1387,1086769440,1
1387,1312,1086769460,1
812,1644,1086769465,1
1312,1387,1086769475,1
1312,1387,1086769486,1
1387,1312,1086769520,1
1142,1185,1086769563,1
1387,1434,1086769570,1
1387,1344,1086769583,1
1434,1387,1086769587,1
1312,1387,1086769599,1
1387,1434,1086769619,1
1185,1142,1086769621,1
1387,1312,1086769654,1
700,822,1086769659,1
1434,1387,1086769695,1
1434,1387,1086769713,1
1312,1387,1086769714,1
1387,1434,1086769769,1
751,822,1086769796,1
1312,1387,1086769822,1
1387,1312,1086769844,1
1312,1387,1086769876,1
1387,1312,1086769912,1
1387,1434,1086769938,1
1387,1312,1086769955,1
1434,1387,1086770193,1
1434,1387,1086770208,1
1387,1434,1086770262,1
1387,1434,1086770272,1
249,1244,1086770507,1
536,933,1086770549,1
523,1662,1086770559,1
523,1662,1086770567,1
523,1662,1086770572,1
154,1539,1086770898,1
843,1406,1086770941,1
161,1,1086770990,1
161,1487,1086771065,1
1042,615,1086771518,1
594,277,1086771765,1
594,260,1086771824,1
72,1316,1086771877,1
211,36,1086772140,1
751,1578,1086772577,1
1657,300,1086772783,1
32,518,1086773056,1
1442,883,1086773063,1
713,1526,1086773140,1
1488,518,1086773218,1
1663,1621,1086773361,1
1663,1621,1086773367,1
174,1434,1086773756,1
32,1657,1086773807,1
1657,713,1086774324,1
615,1042,1086774354,1
1657,523,1086774424,1
1657,393,1086774475,1
1101,713,1086775304,1
1406,843,1086775885,1
1,161,1086776453,1
1,3,1086776486,1
1189,1015,1086777076,1
1189,1015,1086777084,1
1189,595,1086777253,1
713,1101,1086777347,1
713,1661,1086777362,1
713,878,1086777385,1
713,912,1086777430,1
595,1189,1086777839,1
620,27,1086777876,1
1624,725,1086778081,1
312,1,1086778404,1
504,372,1086778705,1
389,1576,1086778896,1
1489,372,1086778909,1
714,713,1086779025,1
1285,1190,1086779339,1
1285,1190,1086779406,1
339,713,1086779568,1
1285,1190,1086780453,1
912,713,1086780555,1
1624,1093,1086781103,1
212,1056,1086781200,1
475,1543,1086781595,1
822,700,1086781657,1
372,504,1086781719,1
822,751,1086781758,1
372,1489,1086781768,1
1314,1346,1086781955,1
372,1624,1086781981,1
101,282,1086782027,1
963,1648,1086782163,1
1648,963,1086782611,1
12,1387,1086782835,1
12,1440,1086782855,1
431,605,1086782860,1
431,617,1086782913,1
12,1520,1086782917,1
12,1406,1086782984,1
1624,372,1086783105,1
1346,1314,1086783447,1
393,1657,1086783478,1
1624,1349,1086783517,1
101,176,1086783549,1
749,1487,1086783562,1
101,198,1086783605,1
644,1648,1086783755,1
644,1244,1086783957,1
749,713,1086783959,1
353,298,1086784296,1
1624,367,1086784659,1
367,1624,1086784753,1
1624,367,1086784791,1
1332,495,1086785506,1
1101,713,1086785934,1
1142,1185,1086785968,1
1580,1545,1086786094,1
1332,298,1086786156,1
1580,1352,1086786272,1
281,1312,1086786274,1
281,254,1086786299,1
1312,281,1086786387,1
1387,12,1086786509,1
281,1312,1086786529,1
1113,1463,1086787016,1
1113,1568,1086787050,1
176,101,1086787069,1
1312,1387,1086787077,1
1568,1113,1086787133,1
617,431,1086787177,1
1642,679,1086787185,1
1423,1158,1086787341,1
431,617,1086787522,1
617,431,1086787586,1
431,617,1086787626,1
1520,12,1086787658,1
1339,504,1086787750,1
617,431,1086787763,1
95,1118,1086787980,1
1378,128,1086787987,1
95,1580,1086788066,1
95,712,1086788155,1
1440,12,1086788525,1
1349,1624,1086788680,1
155,1580,1086788714,1
859,1522,1086789220,1
973,254,1086789236,1
919,95,1086789276,1
686,621,1086789431,1
1346,1314,1086789561,1
1624,1349,1086789663,1
1565,357,1086790042,1
831,1270,1086790147,1
831,1187,1086790160,1
1118,95,1086790532,1
1185,1142,1086790546,1
970,617,1086790725,1
1185,536,1086790825,1
482,463,1086790868,1
1185,1312,1086790869,1
482,194,1086791001,1
1312,1185,1086791002,1
176,1565,1086791027,1
1565,176,1086791073,1
1185,1312,1086791083,1
1312,1185,1086791189,1
176,1565,1086791235,1
679,1642,1086791497,1
1158,1423,1086791512,1
1158,27,1086791593,1
1158,1072,1086791690,1
1185,408,1086791804,1
431,617,1086791815,1
1565,176,1086792166,1
1185,743,1086792217,1
176,1565,1086792317,1
1185,1372,1086792321,1
1185,1402,1086792401,1
1565,176,1086792409,1
176,1565,1086792521,1
1565,176,1086792610,1
617,431,1086792626,1
617,970,1086792641,1
176,1565,1086792688,1
12,1440,1086792880,1
963,1648,1086793177,1
34,1130,1086793326,1
437,1113,1086793370,1
495,950,1086793625,1
495,1213,1086793694,1
1365,810,1086793807,1
73,617,1086794437,1
810,1365,1086794518,1
298,353,1086794582,1
19,1664,1086794597,1
1013,1365,1086794624,1
298,1332,1086794673,1
924,768,1086794690,1
768,924,1086794779,1
621,768,1086794791,1
725,1624,1086794879,1
768,924,1086794932,1
768,621,1086794945,1
621,768,1086795022,1
878,713,1086795208,1
495,741,1086795407,1
495,933,1086795427,1
495,1113,1086795535,1
495,1332,1086795548,1
1565,176,1086795699,1
176,1565,1086795766,1
1113,1568,1086795823,1
1434,174,1086795842,1
1565,176,1086795846,1
1601,220,1086795906,1
1113,437,1086795913,1
174,1434,1086795925,1
970,617,1086796132,1
1113,495,1086796143,1
617,970,1086796791,1
1314,1346,1086796905,1
617,73,1086796933,1
1565,176,1086797158,1
1032,783,1086797370,1
1565,3,1086797401,1
1029,962,1086797444,1
1665,1049,1086797463,1
1113,1603,1086797524,1
1665,1113,1086797576,1
1113,1665,1086797697,1
1665,1113,1086797769,1
220,1601,1086797834,1
1113,1665,1086797956,1
681,109,1086798326,1
1032,783,1086798334,1
1253,1013,1086798395,1
1253,1034,1086798449,1
1185,713,1086798582,1
423,1603,1086798722,1
1032,783,1086798746,1
423,1426,1086798767,1
423,1665,1086798811,1
843,1406,1086798886,1
1665,423,1086799015,1
1032,783,1086799029,1
1346,1314,1086799084,1
1032,783,1086799131,1
1406,843,1086799135,1
1032,783,1086799284,1
1231,963,1086799284,1
1032,783,1086799440,1
72,679,1086799523,1
1032,783,1086799658,1
423,1665,1086799794,1
1032,783,1086800032,1
1032,783,1086800241,1
1632,1039,1086800335,1
741,495,1086800369,1
1032,783,1086800433,1
254,973,1086800505,1
1032,783,1086800746,1
1,312,1086801020,1
1280,1287,1086801061,1
1665,423,1086801102,1
1665,1113,1086801144,1
1601,220,1086801229,1
1032,783,1086801324,1
337,297,1086801346,1
970,617,1086801437,1
1032,783,1086801540,1
1601,220,1086801656,1
509,1665,1086801663,1
3,1565,1086801673,1
3,1,1086801716,1
3,1,1086801718,1
3,1,1086801720,1
3,1,1086801722,1
3,1,1086801724,1
3,1,1086801725,1
3,1,1086801727,1
3,1,1086801728,1
3,1,1086801730,1
3,1,1086801732,1
3,1,1086801733,1
3,1,1086801735,1
3,1,1086801737,1
3,1,1086801739,1
3,1,1086801741,1
3,1,1086801743,1
3,1,1086801745,1
3,1,1086801746,1
3,1,1086801748,1
3,1,1086801750,1
3,1,1086801751,1
3,1,1086801753,1
3,1,1086801754,1
3,1,1086801756,1
3,1,1086801758,1
3,1,1086801759,1
3,1,1086801761,1
3,1,1086801762,1
1661,713,1086801772,1
509,783,1086801832,1
1032,783,1086801839,1
1244,644,1086801867,1
1244,249,1086801892,1
783,509,1086801947,1
644,1244,1086801988,1
176,1565,1086802031,1
3,1,1086802036,1
3,1,1086802038,1
1032,783,1086802082,1
712,95,1086802125,1
1601,1666,1086802145,1
712,1042,1086802162,1
1113,1665,1086802225,1
509,783,1086802270,1
1601,1636,1086802433,1
783,1032,1086802515,1
783,1032,1086802527,1
509,1463,1086802572,1
1158,1072,1086802633,1
1382,710,1086802735,1
1158,1255,1086802840,1
864,361,1086803031,1
1032,783,1086803053,1
421,1436,1086803087,1
421,300,1086803129,1
783,1032,1086803160,1
27,1158,1086803180,1
1032,783,1086803185,1
843,1406,1086803186,1
783,1032,1086803235,1
1032,783,1086803315,1
783,1032,1086803541,1
1032,783,1086803618,1
1013,1253,1086803648,1
1665,573,1086803678,1
573,1665,1086803816,1
878,1665,1086803902,1
176,1665,1086803923,1
1665,573,1086803966,1
1665,878,1086803984,1
1158,27,1086804047,1
1665,176,1086804057,1
1665,509,1086804096,1
1253,1013,1086804209,1
9,1313,1086804222,1
393,573,1086804270,1
1190,1285,1086804310,1
482,1665,1086804445,1
1287,1280,1086804505,1
1158,1665,1086804507,1
1488,518,1086804680,1
1667,1231,1086804709,1
1029,1021,1086804723,1
1029,1665,1086804737,1
783,1032,1086804741,1
1667,53,1086804763,1
1667,1312,1086804944,1
1312,1667,1086804967,1
1648,337,1086805136,1
1648,719,1086805207,1
1231,1667,1086805279,1
27,620,1086805309,1
361,864,1086805409,1
1032,783,1086805413,1
573,393,1086805417,1
1231,1601,1086805429,1
783,1032,1086805449,1
573,1665,1086805467,1
361,697,1086805543,1
393,573,1086805569,1
1601,1231,1086805616,1
1013,1253,1086805640,1
1231,1601,1086805747,1
361,1069,1086805796,1
1032,783,1086805905,1
1601,1231,1086805997,1
1665,573,1086806093,1
1665,1029,1086806105,1
1231,1601,1086806127,1
1665,1158,1086806140,1
783,1032,1086806142,1
1665,482,1086806168,1
361,1056,1086806215,1
361,1587,1086806344,1
361,311,1086806537,1
1487,161,1086806606,1
1487,749,1086806638,1
361,463,1086806642,1
609,523,1086806654,1
710,1382,1086806681,1
819,1642,1086806688,1
1601,1231,1086806849,1
573,1665,1086806876,1
1158,1665,1086806953,1
1032,783,1086806971,1
1313,9,1086806972,1
1231,1601,1086807032,1
731,1173,1086807080,1
573,393,1086807100,1
768,1304,1086807129,1
731,824,1086807142,1
1029,1665,1086807199,1
1029,1472,1086807229,1
1601,1231,1086807422,1
1189,1665,1086807491,1
1665,573,1086807549,1
1253,1013,1086807614,1
1304,768,1086807703,1
1665,1189,1086807703,1
783,1032,1086807744,1
1189,1665,1086807763,1
573,1665,1086807808,1
1231,1601,1086807834,1
1270,831,1086807916,1
12,1387,1086807945,1
809,1406,1086807953,1
12,1255,1086807978,1
1665,1029,1086808063,1
1665,1189,1086808108,1
176,1665,1086808165,1
1189,1665,1086808235,1
1665,176,1086808242,1
176,1665,1086808259,1
1665,573,1086808314,1
1173,731,1086808316,1
1665,176,1086808334,1
1667,1231,1086808437,1
1013,1253,1086808483,1
27,1158,1086808493,1
1136,1052,1086808534,1
573,1665,1086808580,1
1231,1667,1086808644,1
1667,1231,1086808688,1
1667,523,1086808716,1
1189,1665,1086808741,1
308,1601,1086808777,1
1621,1663,1086808789,1
403,302,1086808804,1
950,495,1086808944,1
1665,1189,1086808980,1
1665,573,1086809124,1
1253,1013,1086809154,1
482,1665,1086809277,1
573,1665,1086809290,1
1665,950,1086809353,1
878,1665,1086809399,1
1621,42,1086809417,1
1665,878,1086809458,1
1665,573,1086809533,1
361,809,1086809537,1
878,1665,1086809610,1
1013,1253,1086809617,1
1189,878,1086809656,1
878,1189,1086809677,1
1189,878,1086809679,1
573,1665,1086809681,1
878,1189,1086809704,1
878,1665,1086809769,1
308,1601,1086809826,1
308,1312,1086809960,1
1312,308,1086810018,1
870,1312,1086810029,1
1189,1665,1086810047,1
1312,870,1086810080,1
1665,573,1086810125,1
1312,870,1086810169,1
1576,1665,1086810206,1
573,1665,1086810212,1
870,1312,1086810244,1
1312,870,1086810319,1
1665,1576,1086810322,1
233,810,1086810339,1
233,193,1086810380,1
870,1312,1086810394,1
193,233,1086810418,1
1312,870,1086810424,1
1601,308,1086810499,1
233,193,1086810524,1
1665,573,1086810630,1
1601,1231,1086810667,1
595,1101,1086810682,1
193,233,1086810737,1
595,1101,1086810828,1
1542,468,1086810867,1
573,1665,1086810965,1
1601,393,1086811005,1
518,1488,1086811059,1
1231,1601,1086811120,1
1542,233,1086811143,1
1189,975,1086811154,1
1542,1383,1086811269,1
1072,1158,1086811349,1
1383,1542,1086811411,1
713,1101,1086811420,1
518,1488,1086811428,1
1070,598,1086811435,1
282,9,1086811655,1
1601,1231,1086811817,1
1542,1383,1086811839,1
1231,1601,1086812035,1
41,1665,1086812509,1
1472,1029,1086812613,1
403,569,1086812727,1
53,1667,1086812976,1
1488,518,1086813111,1
1488,518,1086813139,1
1647,878,1086813349,1
973,254,1086813403,1
719,1648,1086813408,1
1647,9,1086813462,1
1648,719,1086813550,1
609,1665,1086813625,1
719,1648,1086813629,1
1648,719,1086813752,1
719,1648,1086813779,1
1648,719,1086813831,1
523,609,1086813853,1
523,1667,1086813861,1
523,41,1086813878,1
198,1647,1086813927,1
609,523,1086813956,1
523,609,1086813985,1
1647,1608,1086813994,1
1387,12,1086814005,1
12,1387,1086814038,1
518,1488,1086814039,1
609,523,1086814051,1
1648,719,1086814057,1
1608,1647,1086814099,1
1387,12,1086814172,1
697,361,1086814180,1
768,1304,1086814203,1
12,1387,1086814228,1
1647,242,1086814360,1
523,609,1086814462,1
609,523,1086814554,1
1647,198,1086814608,1
1255,1158,1086814647,1
1255,12,1086814671,1
1647,1608,1086814719,1
523,609,1086814775,1
1297,1642,1086814806,1
1608,1647,1086814891,1
9,1647,1086814941,1
9,282,1086814948,1
1647,1608,1086814983,1
1252,1616,1086815001,1
242,1647,1086815024,1
1647,9,1086815060,1
1647,242,1086815124,1
1608,1647,1086815141,1
609,1629,1086815183,1
298,518,1086815208,1
1647,1608,1086815244,1
242,1647,1086815268,1
1406,809,1086815396,1
1647,242,1086815421,1
810,233,1086815443,1
1608,1647,1086815494,1
1568,1113,1086815566,1
1647,1608,1086815579,1
1647,1608,1086815640,1
242,1647,1086815658,1
1667,53,1086815707,1
1071,1130,1086815720,1
1667,53,1086815760,1
1332,617,1086815995,1
1342,1255,1086816042,1
